tweet_id,text
1022868747059572736,"#Sun #HDR #HDROVERLIGHTING #Preferencesmayhavechanged #Google #Nerd #Geek #Developer #Programmer #Teen https://t.co/7G63wXuerW"
1022868903708569602,"RT @kktvcamnews: #Sun #HDR #HDROVERLIGHTING #Preferencesmayhavechanged #Google #Nerd #Geek #Developer #Programmer #Teen https://t.co/7G63wX…"
1022869157174497282,"#StarWars #Nerd https://t.co/R8iSs9bCPb Disney needs to calm the fuck down. https://t.co/17JBaJyJPg"
1022869836152463360,"It was sent to me......SO I'M SHARING IT!!!!!!#TourDJ#TheBlackHughHefner or if you prefer #TheNewHughHefner… https://t.co/014h5DuH8W"
1022869882331783168,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022869896152186883,"Hubble Takes Portrait of Opulent Ring World https://t.co/iZpW2pVODk via @NASA #space #science #geek #nerd https://t.co/t4OAcBv4cW"
1022870158052872193,"Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022870311199539200,"Sitze an der Ostsee und denke über Primzahlen nach... #nerd #entspannung"
1022870528158310401,"Confira como o grande Mark Hamill estava na SDCC 2018 tem outro cosplay que ele fez também.https://t.co/0IfkGLdEVA… https://t.co/jtGGBiJC53"
1022870626254704641,"Looks like I'll be playing PokeOne today kind of like an MMORPG with pokemon yeah I'm nerdy but come to check it… https://t.co/QgAdWY6J3g"
1022870721226256384,"Hubble Takes Portrait of Opulent Ring World via @NASA https://t.co/pHGm0K3hAT #nerd #space https://t.co/MgRBhJ0sTf"
1022871753754861569,"Celebrate diversity in comic culture and attend panels on intersectionality in the nerd-verse at Blerdcon this week… https://t.co/5K0dLP4a6d"
1022872002330324992,"I did an unrequested commentary of the 1940’s cult classic The Ape starring Boris Karloff... It's pretty alright.… https://t.co/q6a0fRST2u"
1022872030767534080,"SGDQ shirts came! The usual marathon shirt for me and a rad Mario Kart one for Whitney  #nerd #sgdq2018 #gaming https://t.co/0DglRkNEhE"
1022872048564150272,"When in doubt use the FREAKIN’ CEILING! :-) Ce find ya in the BlerdCon Dealers Room all weekend and say hi!… https://t.co/w92GNOzPiI"
1022872942085070850,"RT @sabkfox: My newest post is about my reading quirks and habits! https://t.co/BbJA3RB7Nd#bookblog #bookblogger #blog #blogger #book #bo…"
1022873660510625792,"Mestre Tarantino!#poster #insta #movie #art #podnerd #tarantino #filmes #nerd #geek #follow #instagram #instagood… https://t.co/Ixzjva3UTy"
1022873841893339137,"E sempre bom ter por perto. #incêndio #squirtle #pokemon #desenho #tv #humor #geek #geeeks #nerd #nerds… https://t.co/yAV9fKBTga"
1022874179027324928,"Subo este video para hacerles acordar a @lucasferpiana y @vale.andre.actriz que nos extraño!.#aguantelaciencia… https://t.co/Yqi1Q1n1yg"
1022874259637645313,"Listen to us on #Spotify! #nerd #podcast https://t.co/CUrC8oxEJu"
1022874281896824832,"RT @nschiara: Subo este video para hacerles acordar a @lucasferpiana y @vale.andre.actriz que nos extraño!.#aguantelaciencia #mujeres #mu…"
1022874450155462656,"#Bethesda svela la #lineup per la #gamescom: https://t.co/KQwkXiuD33#powertobenerd #nerdgames #nerd #games… https://t.co/mI5dwtHi3k"
1022874694087847937,"The Dragonfly King from Chakan was an aggressive boss BUT I figured out his weakness! Click the link to see how I b… https://t.co/rGmYev9Hh5"
1022874750513807360,"RT @jow_rodd: Look do dia. [Pseudonerd]Nostaugia da época de criança.#nerd #pseudonerd #nitendo #supermario #yoshi #game #videogame #no…"
1022874871171362822,"RT @warlockmomma: Thanks to @jonschafle for this darling #bookstagram of #warlockholmes! #amreading #SherlockHolmes #SFF #sherlock #scifi…"
1022874905992409090,"#TeenTitansGo #teentitans #comicbooks #comicbook #geek #comicnerd #nerd #HarleyQuinn #joker #thejoker #ManofSteel… https://t.co/WnqZXTkXta"
1022875191788089345,"Moodish #selfie #selfiegram #equatorcoffee #glasses #nerd #toronto #torontoartist #gatineau #ottawa @ Gatineau… https://t.co/DwAtSOIYPf"
1022875238332125184,"Release news!Tomorrow (Saturday) go to Snapchat and search for Hooked to read my first nerd love short there--and… https://t.co/rJBn5Nh9yI"
1022875296486379520,"Wenn die Zeugen Jehovas bei mir daheim klingeln... #ZeugenJehovas #Atheist #Rockstars #Hölle #Teufel #Sex… https://t.co/ljKdXXfk36"
1022875429512904704,"RT @rosekingsleigh: Moodish #selfie #selfiegram #equatorcoffee #glasses #nerd #toronto #torontoartist #gatineau #ottawa @ Gatineau Que…"
1022875506990112769,"Got this bad boy #davidcronenberg s #scanners @Criterion edition.Cant wait to do an episode on this #classicNew… https://t.co/DQPVOVcOl7"
1022875745763450882,"RT @delightfulcomic: #TeenTitansGo #teentitans #comicbooks #comicbook #geek #comicnerd #nerd #HarleyQuinn #joker #thejoker #ManofSteel #aqu…"
1022875885505064965,"Ich ohne Kaffee: Error 404 - Page not found #Kaffee #Error #Fachinformatik #verpeilt #Computer #Nerd #Internet"
1022876060420124673," Price Drop!Watch Dogs for Xbox One only $9.99https://t.co/8YZPk48mg0@xbox #xbox #xbox #geek #deals #tech… https://t.co/0sU0G7BwaE"
1022876195950653440,"RT @ChrisMarieGreen: Release news!Tomorrow (Saturday) go to Snapchat and search for Hooked to read my first nerd love short there--and it'…"
1022876456081387527,"When you are in the midst of a team building exercise and the question is who has had the most influence on your l… https://t.co/bD7qIHKR6g"
1022876763754586112,"#gaming #gamer #mtg #magicthegathering #cardgame #boardgame #nerd #nerdlife #tabletopgame #roleplayinggame #rpg… https://t.co/Ti9AFTrL4y"
1022876785518813184,"RT @SuperDealsite:  Price Drop!Watch Dogs for Xbox One only $9.99https://t.co/8YZPk48mg0@xbox #xbox #xbox #geek #deals #tech #gamede…"
1022876786621865984,"#podsincolor  #PodernFamily #podfix #chasingpods #ComicCon2018 #PutinsPuppet #Trump #Tekashi69 #KidsInCars… https://t.co/rtqD5iSmRm"
1022876824760672258," Hot Offer Ending Soon!Xbox Live Gold 12 Months Membership for $39.99!https://t.co/KrQcW3PYwL #geek #deals… https://t.co/vFe8rDQrOa"
1022877034866008064,"RT @SleekDeals:  Hot Offer Ending Soon!Xbox Live Gold 12 Months Membership for $39.99!https://t.co/KrQcW3PYwL #geek #deals #tech #ga…"
1022877035142807552,"Reposting @dollyquinn.cosplay:"Joker: If you’re good at something never do it for free."....#cosplayer… https://t.co/oReZkWQBbV"
1022877040838668293,"So i got one! #tamashiinations booth! @jdfffn #greenranger sculpt is amazing ! #nerd #nerdlife #geek #geeky… https://t.co/LwznA7x1gx"
1022877284674547712,"For #FridayReads 5*EVOLUTION OF A SAD WOMAN #book. @BNBuzz https://t.co/e5lUlCaalZ GL #books #mystery #nerd  #geek #momlife"
1022877419013906432,"RT @SleekDeals:  Hot Offer Ending Soon!Xbox Live Gold 12 Months Membership for $39.99!https://t.co/KrQcW3PYwL #geek #deals #tech #ga…"
1022877420196704261,"RT @SleekDeals:  Hot Offer Ending Soon!Xbox Live Gold 12 Months Membership for $39.99!https://t.co/KrQcW3PYwL #geek #deals #tech #ga…"
1022877453214146560,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022877542066388992,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022877571753672704,"Mais um pra coleção!!!#mclanchefeliz #hoteltransilvania3 #brinquedo #bloblik #coleção #estantegeek #geek #nerdgirl… https://t.co/6XKTJB0ybB"
1022877885755846656,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022867457642520576,"Acionistas da Disney e da Fox aprovam em votação a fusão das empresas. A chegada dos X-Men e do Quarteto Fantástico… https://t.co/iuwGFByrWa"
1022878074940088320,"I couldn't resist snapping this photo while waiting for last week's #PotterProv show to begin. #lumos… https://t.co/406rrQblcL"
1022878104941993986,"Star Trek is simply the greatest franchise in the world of Science Fiction...#geek #nerd #ussenterprise #voyager… https://t.co/IwfqM11M14"
1022878302770364418,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022878308470415361,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022878721919860736,"Nerd ao cubo 39!!! #nerdaocubo #unboxing #39 #thorragnorok #nerd #geek #nerdgirl #starwars #book #livro #copo… https://t.co/D4VtLNWj2t"
1022878794594639872,"RT @delightfulcomic: #TeenTitansGo #teentitans #comicbooks #comicbook #geek #comicnerd #nerd #HarleyQuinn #joker #thejoker #ManofSteel #aqu…"
1022878806846177282,"Let's get ready to rumble!https://t.co/TWYRvkseHr#ilraccontodellanello #cello #cellist #music #musician #lotr… https://t.co/SL8g58f73L"
1022879037339955201,"RT @LizRoseMorriss: I couldn't resist snapping this photo while waiting for last week's #PotterProv show to begin. #lumos@comedybarto…"
1022879614476136448,"RT @sci_clops: https://t.co/DfhNLiJFeLStygian: Reign Of The Old Ones - Official Story Announcement Trailer#Videogame #videogames #gamer #…"
1022879840381239296,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022879844047020032,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022879886359363586,"RT @sabkfox: My newest post is about my reading quirks and habits! https://t.co/BbJA3RB7Nd#bookblog #bookblogger #blog #blogger #book #bo…"
1022880087333433344,"RT @sabkfox: My newest post is about my reading quirks and habits! https://t.co/BbJA3RB7Nd#bookblog #bookblogger #blog #blogger #book #bo…"
1022880109580169216,"Gonna get a tattoo of the UN logo #nerd"
1022880201678770176,"Tipo Polaroid. #polaroid #fake #instasize #instamini #photo #selfie #civilwar #nerd #geek #marvel #july… https://t.co/vn42inrZ9A"
1022880384600563712,"BlerdCon today! Find me at table A109  #blerdcon #blackgirlmagic #witchyvibes #otaku #anime #nerd #fanart #artist… https://t.co/fXPfzCc4BI"
1022880531858550784,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022880535973191681,"RT @SnarkFishTees: When in doubt use the FREAKIN’ CEILING! :-) Ce find ya in the BlerdCon Dealers Room all weekend and say hi! #tshirt #cl…"
1022880554503548938,"Whenever I learn something new or realize a mistake I made (maybe even months ago...) I literally feel like I "lev… https://t.co/Xyk48zC0BC"
1022880826076418048,"RT @crystalcityva: Celebrate diversity in comic culture and attend panels on intersectionality in the nerd-verse at Blerdcon this weekend:…"
1022881041038622725,"Because egekchun. Because what’s college? Because nasty cheating #Republican. Because it couldn’t happen to a mor… https://t.co/T9zObzDlat"
1022881340184817665,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022881472108212229," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Harukana Receive… https://t.co/GGMcQ9Tb5K"
1022881476822659072," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Hataraku Onii-sa… https://t.co/e8eR8Iexw6"
1022881480505257984," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Hataraku Onii-sa… https://t.co/10wxqMmart"
1022881484129087488," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Hataraku Onii-sa… https://t.co/qw266V8p5Z"
1022881487639732225," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Chio-chan no Tsu… https://t.co/qukSzsnM81"
1022881489665622016," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Chio-chan no Tsu… https://t.co/tPAUIjCU7d"
1022881491687276544," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Chio-chan no Tsu… https://t.co/qa3y8CSav0"
1022881495139196929," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Akkun to Kanojo… https://t.co/SxPY9bJ4uf"
1022881498360438785," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Akkun to Kanojo… https://t.co/NER5IFKdsZ"
1022881500461760513," New #anime relased by #Anime horriblesubs HorribleSubs RSS: New Anime Episode: [HorribleSubs] Akkun to Kanojo… https://t.co/CZtTQh2MVP"
1022881783510052865,"Repost creds @teefury #kirby #teefury #nerdlife #nerd #instanerd #gamer #geek #gamers #gameboy #nes #snes… https://t.co/uwoZ8mwu50"
1022881868482576386,"Que a nova fase de Kratos é um sucesso não podemos negar. Mas o que esperar dessa nova sequência?! Confira em noss… https://t.co/AO9t1NFEZS"
1022882579761057792,"#electronics #technology #tech #envywear #electronic #device #gadget #gadgets #instatech #instagood #geek #techie… https://t.co/9M6GvPXKEm"
1022882582009020416,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022883138622705664,"My love goal is to meet someone in time to go see the new @StarWars film #PhantomMenace in #cosplay &lt;of course&gt; #Geeklove #CosplayLove #nerd"
1022883262790696960,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022883320000966656,"@ChristopherPHen Obviously another #facehugger hitched a lift underneath the truck and got you when you arrived bac… https://t.co/q5zTegl6XO"
1022883393867014146,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022883403329363969,"Flexpool Friday  #FlexFriday #Deadpool #Marvel #MarvelComics #Nerd #Geek #Selfie https://t.co/V7urtPC0U4"
1022883563077857281,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022883657831383042,"Occupying my time between patients... #nerd https://t.co/U2jcGHBxqA"
1022883968012697601,"Não pode perder em!  #goku #dbz #EclipseLunar #dragonball #dragonballsuper #dragonballz #luadesangue #hero… https://t.co/xC5kzXlbH1"
1022884157045714944,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022884203862454272,"#nerd #fujirock #fujirock2018 : Fuji Rock Festival https://t.co/zEDaQCvF69"
1022884722689466369,"…# #NERD"
1022884766763216896,"Flexpool Friday  #FlexFriday #Deadpool #Marvel #MarvelComics #Nerd #Geek #Selfie #SweatySelfie… https://t.co/r2kQcT3x5q"
1022886420673785856,"RT @sabkfox: My newest post is about my reading quirks and habits! https://t.co/BbJA3RB7Nd#bookblog #bookblogger #blog #blogger #book #bo…"
1022886509421256704,"Harry Potter nails all ready for @HPPlayLDN IM SO EXCITED!!! Only 5 sleeps! #hufflepuff #CursedChild #harrypotter… https://t.co/cEXHE55azd"
1022886521626603520,"pinterest - #Nerd #MaisLidas #Leiam #FicaDica  https://t.co/YANXmugOw4"
1022886590685827074,"Did anybody know about this: https://t.co/avEDnvoyH2 the infinitely zooming image?Best watched on a PC monitor p… https://t.co/wPtUCgghEE"
1022886776766062594,"..one of the best things someone ever told me was that i’m not an NPC. #nerd #geekstuff #tabletoprpg #tabletopgaming"
1022886972447182848,"Not a bad first turn at the annual Star Wars Trivial Pursuit championships @ropecon  #teamwarhead #teamruinedfilms… https://t.co/jJ4zwhOnpt"
1022886977354395648,"#fujirock ##ODESZA at #WHITESTAGE #NERD at #GREENSTAGE #PostMalone at #WHITESTAGE #HVOB at #REDMARQUEE… https://t.co/4UtOXrQyMl"
1022887332737949697,"#MtG inspired pattern. All the Lands are here! #island #swamp #forest #mountain and #plains in a lovely #summer… https://t.co/Z4ZnguJgZt"
1022887481447014401,"We are ready for the first day of @blerdconDC! Come on by and catch a class or take a photo in the photo booth! __… https://t.co/DmoyrdcVpr"
1022887558152253441,"Moetan #figurefriday #vinylfigure #manga #anime #otaku #nerd #lifestyle #englishteacher #waifu4laifu https://t.co/wsIaRX5f4Z"
1022887838000590849,"I've missed playing D&amp;D so much - it was great to have a quick one-off game today! #nerd"
1022888605134544896,"Good morning HAPPY FRIDAY ARE YOU IN GOOD SPIRITS TODAY I HOPE SO LOOK IN THE BIO NEW RELEASE RUNSMOOV GET IT NOW… https://t.co/6XlrxMFmdn"
1022888682846486528,"But what if he just wants a banana muffin??Happy #Friday Everyone! Enjoy your weekend!#superman #batman… https://t.co/QXgoC93WR8"
1022886197306306560,"Is the Switch Worth It? https://t.co/qYKldJ0gO0#nintendo #switch #review #worthit #nerd #nerdproblems… https://t.co/yka7lgWfKi"
1022889344447770624,"Writing a D&amp;D scenario with my amazing fiancée! Best Friday ever! #dnd #nerd #friyay https://t.co/JCsuCzceRc"
1022889422319181825,"RT @geekgirltw: Does anyone else have to negotiate with yourself to “adult”? Like “Okay do a load of laundry make the bed put away those…"
1022890222235803648,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022890470756823041,"RT @ChrisMarieGreen: Release news!Tomorrow (Saturday) go to Snapchat and search for Hooked to read my first nerd love short there--and it'…"
1022890526834663424,"Maker Faire tomorrow and Sunday! Will we see you there?! #makerfaire #makerfaire2018 #robot #tie #necktie #silk… https://t.co/MfFvrMz5Rz"
1022890891013513217,"BONUS CONTENT: some halfling stat blocks to go with Professor Merwyn Tumblebrook's talk on halflings! (linked in re… https://t.co/ZMu7AdVpBq"
1022891001734545408,"RT @dridrialencar: Hummmm! #dva #dvacosplay #overwatch #doritos #gamer #gamergirl #Geek #geekgirl #cosplay #nerd #NerdGirl #ManyVids #Over…"
1022891890369282049," Price Drop!Watch Dogs for Xbox One only $9.99https://t.co/vhf6uryVxj@xbox #xbox #xbox #geek #deals #tech… https://t.co/O1tdVH4oAN"
1022892088319459328,"RT @SleekDeals:  Price Drop!Watch Dogs for Xbox One only $9.99https://t.co/vhf6uryVxj@xbox #xbox #xbox #geek #deals #tech #gamedev #…"
1022892149157847040," eBook Deal of the Day!Visual Data Storytelling with Tableau for $19.99 (44% off)!Buy here… https://t.co/JszMMFEp3g"
1022892386811305990,"Looks like I'll be playing PokeOne today kind of like an MMORPG with pokemon yeah I'm nerdy but come to check it… https://t.co/NSoC5dIdex"
1022892402393022464,"RT @ryukoofficial: Best of N.E.R.D.#fujirock #nerd #ThankYouNerd https://t.c…"
1022892586334334976,"RT @nerd100nerd: Não pode perder em!  #goku #dbz #EclipseLunar #dragonball #dragonballsuper #dragonballz #luadesangue #hero #heroi #ner…"
1022892915834716166,"RT @nerd100nerd: E sempre bom ter por perto. #incêndio #squirtle #pokemon #desenho #tv #humor #geek #geeeks #nerd #nerds #nerd100nerd #ag…"
1022893016133054470,"RT @nerd100nerd: Sexta feira sua linda #FridayFeeling #sextafeira #nerd #nerds #nerd100nerd #hp #HarryPotter #HarryPotter20 #filme #filme…"
1022893148060770305,"Represent. #sailormoon #sailorscouts #anime #love #nerd #blacknerd #fightingevilbymoonlightwinninglovebydaylight https://t.co/v7W9jIsJMF"
1022893180054921216,"Já viu a nossa reação do trailer do shazam ? Ainda não correr lá em nosso canal e confira https://t.co/n6u4FZ7qVt e… https://t.co/VKy67qtztC"
1022893663893024768,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022893857200107521,"When the internet is out and you just can’t professional develop anymore this week. #library #nerd #books https://t.co/RqmVrlHTWW"
1022893909129736192,"RT @MrMrmosh: Porqué dios mío? Porquéeeee? #TeenTitans #dccomics #geek #friki #nerd #Robin  #Starfire #Beastboy #Raven #whatsareuthinkind…"
1022894353675689984,"#StreetArt : Build Strine Gundam #Tag and #Paint style on #France wall at #Paris !Artist : @serty31___________… https://t.co/yFEHAdv86e"
1022894383065190402,"RT @SuperDealsite:  eBook Deal of the Day!Visual Data Storytelling with Tableau for $19.99 (44% off)!Buy here https://t.co/tGH6FCIyyf…"
1022894430347571200,"Live from the sweltershack it's episode 66 of #Lostdimension in your house! #nerd #gaming https://t.co/kVVBoXcqWP"
1022894434843865088," Limited Time Offer!Xbox Live Gold 3 Months Membership for $9.99!Save $15.00 off - https://t.co/VcoYec8VBA… https://t.co/opqv7rz5Au"
1022894444364713985,"@ThatNERDSoul x @ARCKATRON#NERDSoul: #beatsVibesLife @iTunes #PodcastChoppin it up on @GhostfaceKillah's "Supreme… https://t.co/R6JXwzpMM4"
1022894621519532032,"RT @OneYoungsta: @ThatNERDSoul x @ARCKATRON#NERDSoul: #beatsVibesLife @iTunes #PodcastChoppin it up on @GhostfaceKillah's "Supreme Client…"
1022894767833665536,"RT @OneYoungsta: @ThatNERDSoul x @ARCKATRON#NERDSoul: #beatsVibesLife @iTunes #PodcastChoppin it up on @GhostfaceKillah's "Supreme Client…"
1022894770664947712,"“Don’t worry what could go wrong?” they said...#nerd #factorfiction https://t.co/0FTPpFwzFl"
1022894921525555200,"RT @OneYoungsta: @ThatNERDSoul x @ARCKATRON#NERDSoul: #beatsVibesLife @iTunes #PodcastChoppin it up on @GhostfaceKillah's "Supreme Client…"
1022895134571212800,"Do it ye scurvy dogs! :D #dnd #dndtwitter #podcast #ttrpg #dnd5e #nerd #geek #gaming #actualplay #pirates #piratednd https://t.co/TUIZmW5UM5"
1022895187780087808,"RT @welldonegoods: Maker Faire tomorrow and Sunday! Will we see you there?! #makerfaire #makerfaire2018 #robot #tie #necktie #silk #ford #h…"
1022895333704126464,"Mais um cliente satisfeito! Acesse https://t.co/7XB6mbDEVq - Produtos #Geek #Nerd #Otaku #Kpop #Series #Filmes… https://t.co/PwIg321zdb"
1022896058039496704,"Shareholders Approve Disney's Purchase of 21st Century Fox. #21stcenturyfox #fox #disney #comics #dccomics #marvel… https://t.co/sGID8MAhQj"
1022896062237949953,"I just backed Power Outage - A TRPG for Kids and Adults on @Kickstarter https://t.co/ICFrZFy1HTPlease check this… https://t.co/5vWcPAebHs"
1022896580511326208,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022897018824318976,"#funfriday #question what's your favorite type of beaker? https://t.co/eSok1IKh9r ...#chemistry #chem #nerd… https://t.co/cgvREZc51C"
1022897357505982464,"7 #MONGOL800 #YEARS&amp;YEARS # #NERD #myhairisbad # #ODESZA #PostMalone #jizue… https://t.co/he8ZCxp6uf"
1022897657495187456,"#TOSHI-LOW #Green#yearsyears # White: #ODESZA Green#NERD White#POSTMALONE#fujirock… https://t.co/8xSME9ogpk"
1022898496767062016,"RT @j_accornero: Going live at 7pm est. come chill and have a good time!! https://t.co/Zhk3QoT3N2 #gaming #gamer #nerd #twitch #videogames…"
1022898605273702400,"RT @ryukoofficial: N.E.R.D./#fujirock #nerd"
1022898607261765632,"RT @ryukoofficial: Best of N.E.R.D.#fujirock #nerd #ThankYouNerd https://t.c…"
1022898937928151040,"The derp is strong with the force!  #starwars #disney #jedi #derp #didneyworl #thegeekyrobots #geek #geeky… https://t.co/BZX5iMshwB"
1022899348089303041,"MAKERbuino just followed us on #Twitter welcome to the #nerd community salute to https://t.co/gGt0Tejm2l! #RT #Like"
1022899479580737536,"@AnneMarieSell #nerd"
1022899768845053952,"I am so excited to be planning a #readathon with none other than @imaginepageant It's is combining a few things… https://t.co/zhS0Lccrlm"
1022899806367363072,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022900516702117894,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022900713469476867,"First repair at BlerdCon! Thanks for stopping by!____________Arlington County CostumeLab part of Arlington Arts.… https://t.co/4ng2FF39MU"
1022901263007211520,"Tsu STILL the God!  #myheroacademia #anime #Blerd #Nerd https://t.co/C7r1CCCT6t"
1022901873618116608,"Formulário de contato 1 - #Nerd #MaisLidas #Leiam #FicaDica  https://t.co/52d3f0qJG3"
1022902264254681088,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022902909866897408,"RT @TOWER_Sale: "Happy" # N.E.R.D 21https://t.co/ywa9MDdIAY#FUJIROCK # # #NER…"
1022903254936690690,"Is the Switch Worth It? Nintendo Switch Review.https://t.co/qYKldJ0gO0#nintendo #switch #review #worthit #nerd… https://t.co/o0bKlPwKz0"
1022904124281708544,"“Do or do not there is no try”....#scumandvillainy #starwars #starwarsfan #scifi #scififan #fangirl… https://t.co/KdHd9QhVvV"
1022904272495828993,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022904424010788864,"Summer’s last full weekSpent at the gym and training. But always a nerd. #haiku #nerd #geek #gym #summer… https://t.co/ila2qLfTbX"
1022904479992213504," Limited Time Offer!Xbox Live Gold 12 Months Membership for $39.99!https://t.co/KrQcW3PYwL #geek #deals… https://t.co/zu8FQhryro"
1022904595742445570,"RT @NWB_Podcast: Listen to "S01E03 - The Past Present and Future of Power Rangers" by Nerding While Black  https://t.co/YmKofDF1S3 #podc…"
1022904817537167360,"@KendallWCRB I wrote this quote on the cover of a notebook in high school! #nerd"
1022905004468756481,"RT @fujitv_nexco: 201820NEXTFUJI ROCK FESTIVAL '183515&lt;DAY1&gt;#nerd #postmalone # #ode…"
1022905081853894662,"Tonight is a #lunareclipse! Be sure to keep looking up featuring #johnfairbairn  stephenstpeter … https://t.co/tVPscY2cfF"
1022905119883649025,"RT @Skorka_Designs: Fairly guilty of this... #DoctorWho #DrWho #Tardis #Geek #Nerd #Whovian #Memes https://t.co/woJ9phVhEh"
1022905679827357702,"My Hero Academia 13Ultra Poster Inside!@carlsen_manga #Carlsen #Manga #Anime #Comic #Drawing #Cosplay #Otaku… https://t.co/xuofWIFULm"
1022905756339847169,"More podcasts for #FollowFriday! Want #Nerd culture and #PopCulture galore? Listen to: @factandfandompc… https://t.co/4w9urK55n1"
1022906949741031425,"Who knew that working on my new book would lead me to John Watson &amp; BF Skinner? #didntanticipate #whoknew… https://t.co/i5mRLlFzJ2"
1022907294252720130,"#photo is #flipped but #betelgeuse sticks out of the sleeve which pleases me # # #timburton #beetlejuice #x3… https://t.co/GBCoQ4lkYD"
1022907304142929920,"So I get my own office (shared with the Academic Tutor who is attached to my year group) but I’ve never had an ‘of… https://t.co/yBeKvyQVV6"
1022907361646796801,"Share if you find it terrific!#hack #nerd https://t.co/hNAtn0Frdl"
1022907561194840064,"Breath of the wild review https://t.co/Chm1noyuWe#zelda #botw #breathofthewild #switch #review #nerd… https://t.co/NIXG5d8mlE"
1022907878452154370,"RT @WickedTheory: This week we talk #SDCC2018NEWS - but only about the stuff we care about! Plus reviews of #SorryToBotherYou #Equalizer2…"
1022907973801267201,"N.E.R.D#fujirock #nerd… https://t.co/Xn4wrGJRbM"
1022908428837105664,"@brielarson @captainmarvel or @ZacharyLevi #CaptainMarvel ??Which #superhero #film are you more excited for?… https://t.co/3t2VuSeSOW"
